timestamps,prices,consumption,temperature,radiation_direct_horizontal,radiation_diffuse_horizontal
21-06-19 22:00,52.77,36.44,22.576,0,0
21-06-19 23:00,47.72,33.52,22.135,0,0
22-06-19 00:00,50.61,30.87,21.767,0,0
22-06-19 01:00,52.06,29.35,21.354,0,0
22-06-19 02:00,50.76,27.99,20.897,0,0
22-06-19 03:00,44.43,27.32,20.569,0,0
22-06-19 04:00,43.28,26.99,20.303,0,0
22-06-19 05:00,39.6,26.66,19.932,0.1553,3.6364
22-06-19 06:00,39.75,27.51,20.385,6.143,50.9778
22-06-19 07:00,40.53,30.21,21.521,28.6386,130.8441
22-06-19 08:00,42.5,32.73,22.823,72.8353,206.9909
22-06-19 09:00,45.41,34.14,24.3,142.8984,267.6684
22-06-19 10:00,46.43,34.41,25.795,245.1441,300.6133
22-06-19 11:00,43.97,34.06,27.024,359.6824,304.9475
22-06-19 12:00,40.08,33.02,27.849,442.3777,299.8761
22-06-19 13:00,38.78,31.93,28.174,398.042,322.1606
22-06-19 14:00,35.94,31.2,28.159,330.5423,331.8173
22-06-19 15:00,38.41,31.25,27.888,261.7405,318.9923
22-06-19 16:00,39.01,31.76,27.351,184.0873,287.1271
22-06-19 17:00,41.92,32.58,26.699,116.2899,235.4637
22-06-19 18:00,45.83,33.44,25.848,56.682,168.2906
22-06-19 19:00,49.84,34.13,24.477,15.9125,85.3681
22-06-19 20:00,52.8,34,22.701,0.8677,17.3339
22-06-19 21:00,53.33,33.66,21.6,0.0029,0.0992
22-06-19 22:00,45.69,32.32,20.944,0,0
22-06-19 23:00,43.12,29.85,20.438,0,0
23-06-19 00:00,41.31,28.03,20.094,0,0
23-06-19 01:00,42.85,26.56,19.804,0,0
23-06-19 02:00,34.49,25.18,19.428,0,0
23-06-19 03:00,33.16,24.59,19.061,0,0
23-06-19 04:00,32.53,24.34,18.771,0,0
23-06-19 05:00,32.38,23.76,18.562,0.3646,4.4481
23-06-19 06:00,31.31,23.63,19.373,21.7391,56.1715
23-06-19 07:00,31.37,24.93,20.906,101.1016,115.6168
23-06-19 08:00,32,26.52,22.726,259.8275,134.1227
23-06-19 09:00,38.8,27.71,24.637,431.8952,136.3718
23-06-19 10:00,39.99,28.28,26.232,566.3978,141.9805
23-06-19 11:00,39.3,28.52,27.429,685.743,139.6196
23-06-19 12:00,39.66,28.55,28.242,749.6303,139.8808
23-06-19 13:00,35,27.64,28.756,755.462,142.0462
23-06-19 14:00,37,27.16,29.004,715.9479,140.9627
23-06-19 15:00,38.95,27.26,29.028,640.8942,134.0195
23-06-19 16:00,39.88,27.73,28.816,531.1439,123.3562
23-06-19 17:00,40.36,28.55,28.407,387.275,112.7847
23-06-19 18:00,43.71,29.93,27.693,221.4123,102.2475
23-06-19 19:00,48.12,31.23,26.513,83.0809,71.8299
23-06-19 20:00,60.02,32.04,24.367,5.7636,25.5324
23-06-19 21:00,62.15,32.55,23.013,0.0069,0.126
23-06-19 22:00,59.65,31.45,22.378,0,0
23-06-19 23:00,49.31,29.08,21.873,0,0
24-06-19 00:00,45.31,27.37,21.408,0,0
24-06-19 01:00,38.58,26.07,21.07,0,0
24-06-19 02:00,33.31,25,20.824,0,0
24-06-19 03:00,32.97,24.6,20.574,0,0
24-06-19 04:00,32.95,24.95,20.29,0,0
24-06-19 05:00,37.81,26.03,19.896,0.6685,5.1259
24-06-19 06:00,45.57,30,20.718,48.1434,49.3931
24-06-19 07:00,54.8,35.39,22.761,185.3847,78.8368
24-06-19 08:00,54.55,40.74,24.898,361.6041,86.0158
24-06-19 09:00,54.22,42.25,26.598,530.2168,91.067
24-06-19 10:00,51.71,42.68,27.881,673.2438,95.5464
24-06-19 11:00,52.6,42.81,28.897,780.0383,98.829
24-06-19 12:00,45.59,41.44,29.685,838.3301,101.7135
24-06-19 13:00,45.35,41.66,30.242,846.3521,103.1245
24-06-19 14:00,48.56,42.88,30.524,805.0225,102.6134
24-06-19 15:00,50.48,43.47,30.503,710.5031,102.1888
24-06-19 16:00,52.02,43.79,30.226,581.4521,98.6934
24-06-19 17:00,52.11,43.06,29.753,421.4662,94.1881
24-06-19 18:00,54.81,42.36,29.026,249.6194,86.6433
24-06-19 19:00,58.69,41.36,27.825,98.6306,63.5375
24-06-19 20:00,56.58,40.97,25.431,6.7014,25.3391
24-06-19 21:00,56.57,40.3,23.848,0.008,0.128
24-06-19 22:00,49.86,37.52,23.044,0,0
24-06-19 23:00,45.31,34.24,22.399,0,0
25-06-19 00:00,46.33,31.5,21.924,0,0
25-06-19 01:00,45.94,29.95,21.564,0,0
25-06-19 02:00,42.14,28.65,21.253,0,0
25-06-19 03:00,40.68,28.2,20.991,0,0
25-06-19 04:00,40.42,28.12,20.784,0,0
25-06-19 05:00,41.39,28.73,20.618,0.6897,5.2005
25-06-19 06:00,44.59,31.81,21.75,47.8464,50.033
25-06-19 07:00,46.78,36.9,23.89,181.2807,81.5277
25-06-19 08:00,50.87,42.05,25.981,353.6676,90.5673
25-06-19 09:00,47.51,43.64,27.522,519.3883,96.7356
25-06-19 10:00,47.7,44.08,28.797,662.1265,101.4213
25-06-19 11:00,44.41,44.17,29.82,764.7277,106.0274
25-06-19 12:00,42.1,42.68,30.628,822.0819,109.4003
25-06-19 13:00,44,42.86,31.192,824.2724,112.9025
25-06-19 14:00,47.83,43.87,31.487,773.3254,115.8582
25-06-19 15:00,48.98,44.47,31.498,673.0881,118.1007
25-06-19 16:00,52.2,44.72,31.251,539.9523,116.8433
25-06-19 17:00,53.54,44.17,30.767,378.3553,114.0888
25-06-19 18:00,57.29,43.4,30.041,205.0044,107.59
25-06-19 19:00,60.72,42.29,28.725,69.7866,75.1888
25-06-19 20:00,63,41.37,26.336,3.6838,23.2429
25-06-19 21:00,62.11,40.73,24.906,0.005,0.1064
25-06-19 22:00,53.23,38.03,24.215,0,0
25-06-19 23:00,45.62,34.75,23.6,0,0
26-06-19 00:00,49.88,32.71,23.037,0,0
26-06-19 01:00,51.31,30.95,22.54,0,0
26-06-19 02:00,45.6,29.63,22.152,0,0
26-06-19 03:00,45,29.25,21.815,0,0
26-06-19 04:00,44.42,29.18,21.523,0,0
26-06-19 05:00,45.12,29.64,21.312,0.6249,5.0607
26-06-19 06:00,50,32.75,22.464,44.1521,51.2684
26-06-19 07:00,56.1,37.86,24.66,173.1742,85.2958
26-06-19 08:00,69.66,43.27,27.002,344.7058,94.7124
26-06-19 09:00,62.94,44.92,28.817,509.955,100.9414
26-06-19 10:00,56.76,45.33,30.159,649.3039,106.6232
26-06-19 11:00,57.19,45.64,31.205,751.7584,111.3458
26-06-19 12:00,54.25,44.25,31.972,804.4227,116.2337
26-06-19 13:00,54.9,44.61,32.475,804.5298,120.6513
26-06-19 14:00,59.14,45.55,32.699,752.0765,124.2528
26-06-19 15:00,59,46.15,32.672,657.4752,124.9227
26-06-19 16:00,65.39,46.46,32.403,523.4178,123.9481
26-06-19 17:00,68,45.88,31.929,370.373,117.7141
26-06-19 18:00,72.4,45.02,31.261,210.9517,105.5008
26-06-19 19:00,73.55,43.89,30.02,72.824,74.2137
26-06-19 20:00,74.6,42.72,27.651,3.8299,23.4131
26-06-19 21:00,75.2,42.03,26.305,0.0037,0.0927
26-06-19 22:00,60.31,39.09,25.595,0,0
26-06-19 23:00,52.03,35.55,25,0,0
27-06-19 00:00,59.29,33.97,24.562,0,0
27-06-19 01:00,57.69,32.01,24.252,0,0
27-06-19 02:00,53.68,30.77,24.001,0,0
27-06-19 03:00,50.69,30.23,23.747,0,0
27-06-19 04:00,49,30.03,23.496,0,0
27-06-19 05:00,49.43,30.34,23.196,0.7055,5.0997
27-06-19 06:00,70.69,33.48,23.977,49.862,48.5355
27-06-19 07:00,58,38.57,26.178,186.2728,78.0539
27-06-19 08:00,71.08,43.88,28.558,359.8561,86.3733
27-06-19 09:00,71.91,45.77,30.761,527.6325,91.7661
27-06-19 10:00,71.91,46.4,32.213,671.8606,95.9017
27-06-19 11:00,65.08,46.89,33.251,776.9769,99.6455
27-06-19 12:00,62.08,45.62,34.001,837.2481,101.9412
27-06-19 13:00,62.08,45.94,34.531,845.7827,103.285
27-06-19 14:00,71.91,47,34.783,798.2725,104.6922
27-06-19 15:00,67.08,47.52,34.844,702.7051,104.9078
27-06-19 16:00,72.09,47.78,34.702,569.4844,102.8946
27-06-19 17:00,72.39,47.12,34.25,413.1621,97.3064
27-06-19 18:00,72.67,46.5,33.56,244.421,88.6146
27-06-19 19:00,76.84,45.08,31.963,94.9454,64.6178
27-06-19 20:00,74.89,44.21,29.11,6.4479,24.9393
27-06-19 21:00,74.58,43.63,27.447,0.0075,0.1174
27-06-19 22:00,72.98,40.64,26.34,0,0
27-06-19 23:00,62,37.13,25.565,0,0
28-06-19 00:00,53.27,34.33,25.019,0,0
28-06-19 01:00,52.97,32.34,24.591,0,0
28-06-19 02:00,49.77,30.96,24.217,0,0
28-06-19 03:00,46.9,30.38,23.859,0,0
28-06-19 04:00,46.11,30.18,23.59,0,0
28-06-19 05:00,45,30.45,23.338,0.6007,4.9662
28-06-19 06:00,49.05,33.59,24.249,44.458,51.3669
28-06-19 07:00,57.2,38.54,26.493,169.8027,87.3889
28-06-19 08:00,59.88,43.92,28.622,326.3592,103.3709
28-06-19 09:00,62.16,45.69,30.416,474.1059,116.8512
28-06-19 10:00,68,46.14,31.494,584.9453,133.3573
28-06-19 11:00,57.49,46.51,32.262,661.8488,147.3406
28-06-19 12:00,54.42,45.26,32.809,718.389,150.8804
28-06-19 13:00,53.42,45.42,33.21,734.5816,149.2717
28-06-19 14:00,56.82,46.25,33.381,701.1375,146.2505
28-06-19 15:00,56.82,46.61,33.279,608.7414,146.4825
28-06-19 16:00,59.42,46.7,32.885,471.1577,147.6528
28-06-19 17:00,58.8,46.23,32.279,320.3156,140.7521
28-06-19 18:00,57.22,45.53,31.486,178.4299,120.1357
28-06-19 19:00,61.93,44.34,30.136,65.4612,77.5688
28-06-19 20:00,62.78,43.11,27.688,4.7721,24.2925
28-06-19 21:00,57.09,42.48,26.081,0.006,0.1081
28-06-19 22:00,52.23,39.69,25.316,0,0
28-06-19 23:00,46.45,36.3,24.634,0,0
29-06-19 00:00,54.28,33.6,24.076,0,0
29-06-19 01:00,53.05,31.75,23.592,0,0
29-06-19 02:00,45.87,30.32,23.116,0,0
29-06-19 03:00,43.99,29.61,22.696,0,0
29-06-19 04:00,43.33,29.15,22.319,0,0
29-06-19 05:00,42.62,28.68,21.988,0.5927,4.8031
29-06-19 06:00,45,29.64,22.847,40.4953,51.4367
29-06-19 07:00,49.14,32.32,24.524,161.4524,88.8011
29-06-19 08:00,54.28,35,26.384,333.6347,97.7235
29-06-19 09:00,54.29,36.51,28.023,505.4978,100.8687
29-06-19 10:00,51.74,36.93,29.376,655.1209,102.7641
29-06-19 11:00,44,36.76,30.367,757.695,106.9572
29-06-19 12:00,41.07,35.97,31.077,822.8111,107.6671
29-06-19 13:00,37.91,34.98,31.518,834.6097,107.7291
29-06-19 14:00,37.01,34.52,31.742,795.7378,106.3381
29-06-19 15:00,40,34.62,31.69,704.0786,105.0517
29-06-19 16:00,41.17,35.16,31.364,572.6245,102.2816
29-06-19 17:00,47.04,36,30.834,413.1012,97.5806
29-06-19 18:00,55.48,36.92,30.018,244.7357,88.6269
29-06-19 19:00,54.52,37.42,28.678,94.2755,64.7217
29-06-19 20:00,60.19,36.97,26.077,5.8115,24.4236
29-06-19 21:00,58.94,36.72,24.382,0.0055,0.0988
29-06-19 22:00,52.52,34.96,23.564,0,0
29-06-19 23:00,47.86,32.39,22.807,0,0
30-06-19 00:00,48.49,30.02,22.15,0,0
30-06-19 01:00,45.66,28.26,21.593,0,0
30-06-19 02:00,41.09,27.02,21.122,0,0
30-06-19 03:00,39.14,26.3,20.758,0,0
30-06-19 04:00,37.62,25.81,20.489,0,0
30-06-19 05:00,34.66,25.09,20.304,0.8005,5.0537
30-06-19 06:00,34.84,25.06,21.547,55.916,45.5687
30-06-19 07:00,36.49,26.19,23.902,199.9183,71.2391
30-06-19 08:00,38.39,27.86,26.261,378.9414,77.9309
30-06-19 09:00,43.1,29.04,28.084,548.5262,83.2722
30-06-19 10:00,42.32,29.84,29.519,692.6521,87.905
30-06-19 11:00,41.23,30.36,30.663,799.0246,91.599
30-06-19 12:00,39.7,30.52,31.537,858.0546,94.4081
30-06-19 13:00,38.07,29.71,32.146,865.1885,96.1019
30-06-19 14:00,38.37,29.42,32.468,820.8236,96.4156
30-06-19 15:00,38.65,29.54,32.468,723.5837,96.8526
30-06-19 16:00,41,29.93,32.165,583.091,97.0663
30-06-19 17:00,47.15,31,31.636,415.6935,95.5447
30-06-19 18:00,51.13,32.26,30.817,236.937,91.106
30-06-19 19:00,52.99,33.34,29.376,85.2631,67.4228
30-06-19 20:00,62.93,34.13,26.634,4.3975,23.1099
30-06-19 21:00,66.36,34.77,25.175,0.0024,0.0658
30-06-19 22:00,62.22,33.46,24.532,0,0
30-06-19 23:00,50.7,30.92,23.907,0,0
01-07-19 00:00,55.17,30.21,23.357,0,0
01-07-19 01:00,51.39,28.57,22.919,0,0
01-07-19 02:00,46.7,27.41,22.547,0,0
01-07-19 03:00,46.27,26.96,22.194,0,0
01-07-19 04:00,46.24,27.11,21.87,0,0
01-07-19 05:00,46.29,28,21.493,0.6769,4.8715
01-07-19 06:00,55.38,32,22.334,48.365,48.8671
01-07-19 07:00,68.38,37.02,24.454,182.8771,80.051
01-07-19 08:00,71.62,42.69,26.896,356.0064,89.2203
01-07-19 09:00,71.62,44.51,28.917,520.0407,96.468
01-07-19 10:00,64.53,45.13,30.314,654.6421,104.3725
01-07-19 11:00,62.6,45.65,31.272,744.2198,113.7583
01-07-19 12:00,56.27,44.53,31.929,787.521,122.2519
01-07-19 13:00,55.98,44.71,32.343,778.5575,130.0003
01-07-19 14:00,60.61,45.92,32.509,725.6333,134.388
01-07-19 15:00,72.71,46.6,32.387,623.87,138.0279
01-07-19 16:00,81.08,46.94,32.004,489.9387,137.6632
01-07-19 17:00,77.72,46.54,31.37,338.2294,131.1944
01-07-19 18:00,73.08,45.92,30.474,185.3696,115.6436
01-07-19 19:00,74.62,44.57,29.011,63.5314,76.5471
01-07-19 20:00,75.42,43.63,26.603,3.2148,21.9331
01-07-19 21:00,74.95,42.99,25.057,0.0026,0.0681
01-07-19 22:00,62.1,40.2,24.261,0,0
01-07-19 23:00,55.71,36.8,23.667,0,0
02-07-19 00:00,60,34.59,23.18,0,0
02-07-19 01:00,58.61,32.22,22.859,0,0
02-07-19 02:00,55.11,30.93,22.563,0,0
02-07-19 03:00,53.38,30.32,22.146,0,0
02-07-19 04:00,51.8,30.23,21.876,0,0
02-07-19 05:00,51.92,30.8,21.602,0.4666,4.4095
02-07-19 06:00,60.88,34.08,22.396,33.2602,53.6633
02-07-19 07:00,65.26,39.67,24.268,138.614,100.0102
02-07-19 08:00,71.79,45.25,26.825,298.4813,115.4203
02-07-19 09:00,72.1,47.13,28.956,463.7716,121.2392
02-07-19 10:00,70.28,47.01,30.365,604.4569,125.7668
02-07-19 11:00,69.1,46.51,31.358,714.9051,127.1426
02-07-19 12:00,56.54,45.15,32.087,780.9701,127.5708
02-07-19 13:00,56.57,45.34,32.512,770.1698,135.7547
02-07-19 14:00,60.14,46.4,32.663,711.7407,142.1148
02-07-19 15:00,66.41,46.89,32.564,616.0151,143.6658
02-07-19 16:00,71.01,47.22,32.214,483.5189,142.7235
02-07-19 17:00,71.67,46.8,31.697,325.0672,138.8146
02-07-19 18:00,72.39,46.12,30.987,169.464,123.7179
02-07-19 19:00,73.05,44.7,29.653,53.4807,79.8543
02-07-19 20:00,75.12,43.62,27.285,2.6137,21.0011
02-07-19 21:00,74.96,42.79,25.947,0.0013,0.0478
02-07-19 22:00,61.83,39.89,25.115,0,0
02-07-19 23:00,55.88,36.25,24.431,0,0
03-07-19 00:00,56.04,34.05,23.907,0,0
03-07-19 01:00,57.3,32.18,23.445,0,0
03-07-19 02:00,49.86,30.85,22.953,0,0
03-07-19 03:00,48.82,30.3,22.481,0,0
03-07-19 04:00,49.43,30.17,22.081,0,0
03-07-19 05:00,48.48,30.74,21.754,0.3204,4.1322
03-07-19 06:00,50,33.8,22.597,26.2406,57.5323
03-07-19 07:00,56.84,38.34,24.407,109.8352,117.866
03-07-19 08:00,61.61,43.73,26.489,215.3289,160.9539
03-07-19 09:00,67.66,45.64,28.294,304.5742,202.7034
03-07-19 10:00,66.8,46.3,29.513,365.9091,243.3023
03-07-19 11:00,65.04,46.64,30.301,407.3382,275.4478
03-07-19 12:00,56.35,45.23,30.851,418.7991,299.1607
03-07-19 13:00,56.35,45.53,31.151,401.1711,312.2909
03-07-19 14:00,63.43,46.57,31.243,355.3472,313.6286
03-07-19 15:00,70.62,46.83,31.135,286.9238,301.4704
03-07-19 16:00,71.8,46.98,30.815,204.6731,273.7072
03-07-19 17:00,72.16,46.47,30.319,124.6394,227.3215
03-07-19 18:00,72.9,45.71,29.582,59.4297,163.0944
03-07-19 19:00,75.52,44.27,28.306,17.3554,83.1568
03-07-19 20:00,75.6,43.36,26.281,0.8383,15.8689
03-07-19 21:00,74.15,42.36,25.04,0.0006,0.033
03-07-19 22:00,64.61,39.77,24.327,0,0
03-07-19 23:00,54.66,36.32,23.723,0,0
04-07-19 00:00,56.66,33.89,23.172,0,0
04-07-19 01:00,51.67,31.82,22.673,0,0
04-07-19 02:00,50.65,30.56,22.231,0,0
04-07-19 03:00,47.54,29.93,21.87,0,0
04-07-19 04:00,46.14,29.84,21.557,0,0
04-07-19 05:00,45.97,30.35,21.265,0.2324,3.5496
04-07-19 06:00,48.5,33.44,21.901,15.3316,54.8775
04-07-19 07:00,53.96,38.21,23.263,73.7277,125.4462
04-07-19 08:00,58.49,43.19,25.032,183.2695,169.5627
04-07-19 09:00,58.61,44.87,26.651,319.1246,190.8132
04-07-19 10:00,58.43,45.49,27.967,446.1687,201.1852
04-07-19 11:00,57.93,46.09,29.018,545.403,206.0492
04-07-19 12:00,53.12,44.7,29.812,612.0893,205.1555
04-07-19 13:00,53.9,44.92,30.331,617.2906,207.9867
04-07-19 14:00,60.11,46.06,30.56,564.4648,213.1728
04-07-19 15:00,65.03,46.49,30.527,469.4055,215.2324
04-07-19 16:00,61.62,46.62,30.24,348.8579,208.7623
04-07-19 17:00,62.09,46.02,29.77,230.0369,185.7707
04-07-19 18:00,69.02,45.29,29.073,119.1806,146.783
04-07-19 19:00,72.12,43.9,27.968,39.6895,84.7875
04-07-19 20:00,65.02,43,25.888,2.4348,20.8913
04-07-19 21:00,66.85,42.2,24.616,0.0019,0.0531
04-07-19 22:00,65.07,39.7,24.007,0,0
04-07-19 23:00,58.55,36.17,23.472,0,0
05-07-19 00:00,56.92,34.13,23.013,0,0
05-07-19 01:00,52.15,32.18,22.626,0,0
05-07-19 02:00,49.11,30.87,22.249,0,0
05-07-19 03:00,46.58,30.25,21.939,0,0
05-07-19 04:00,45.89,30.13,21.635,0,0
05-07-19 05:00,48.88,30.64,21.297,0.524,4.1446
05-07-19 06:00,47.16,33.58,22.031,45.2596,47.6325
05-07-19 07:00,50.95,38.04,24.058,178.7472,79.0127
05-07-19 08:00,59.01,43.35,26.487,352.0192,87.7387
05-07-19 09:00,58.91,45.11,28.326,517.8744,93.9297
05-07-19 10:00,58.64,45.67,29.76,662.1328,98.1843
05-07-19 11:00,56.27,46.05,30.873,766.7927,102.1693
05-07-19 12:00,54.29,44.92,31.703,824.947,105.143
05-07-19 13:00,53.19,45.07,32.267,835.3886,105.8864
05-07-19 14:00,55.23,46.01,32.537,791.3923,106.1498
05-07-19 15:00,57.23,46.21,32.512,696.0246,106.079
05-07-19 16:00,58.87,46.21,32.192,565.7282,102.9483
05-07-19 17:00,60.41,45.83,31.634,407.2206,97.9518
05-07-19 18:00,62.76,44.81,30.799,234.5362,90.5295
05-07-19 19:00,72.96,43.5,29.442,87.9074,64.8153
05-07-19 20:00,71.25,42.39,26.867,6.0154,22.9201
05-07-19 21:00,69.58,41.66,25.195,0.0035,0.0578
05-07-19 22:00,61.44,39.2,24.31,0,0
05-07-19 23:00,52.5,35.87,23.635,0,0
06-07-19 00:00,59.92,34.23,23.184,0,0
06-07-19 01:00,57.81,32.34,22.829,0,0
06-07-19 02:00,52.47,30.91,22.497,0,0
06-07-19 03:00,49.34,30.14,22.198,0,0
06-07-19 04:00,47.47,29.65,21.96,0,0
06-07-19 05:00,48.25,29.16,21.683,0.5095,4.0526
06-07-19 06:00,47.78,30.12,22.534,45.4992,47.6094
06-07-19 07:00,50.63,32.6,24.58,178.9513,79.4391
06-07-19 08:00,51.23,34.95,26.962,352.6424,88.4231
06-07-19 09:00,52.7,36.64,28.91,519.2963,94.769
06-07-19 10:00,49.57,37.11,30.345,657.7728,101.2886
06-07-19 11:00,44.26,37.07,31.427,755.7213,107.7645
06-07-19 12:00,44.37,36.4,32.163,809.8434,112.3426
06-07-19 13:00,43.5,35.62,32.604,812.3211,115.8758
06-07-19 14:00,43.5,35.37,32.772,761.8345,118.6993
06-07-19 15:00,43.22,35.28,32.671,660.7196,121.4262
06-07-19 16:00,44.9,35.87,32.245,517.7738,123.7846
06-07-19 17:00,49.53,36.75,31.613,354.5316,121.7143
06-07-19 18:00,54.95,37.56,30.686,189.7361,111.2718
06-07-19 19:00,61.46,38.03,29.237,62.0788,74.5043
06-07-19 20:00,61.58,37.66,26.865,3.0774,20.4899
06-07-19 21:00,63.71,37.21,25.27,0.0016,0.039
06-07-19 22:00,55.72,35.6,24.401,0,0
06-07-19 23:00,45.93,33.07,23.742,0,0
07-07-19 00:00,54.05,30.9,23.238,0,0
07-07-19 01:00,50.57,29.11,22.806,0,0
07-07-19 02:00,43.7,27.81,22.393,0,0
07-07-19 03:00,42.67,27.05,22.054,0,0
07-07-19 04:00,41.34,26.54,21.792,0,0
07-07-19 05:00,37.33,25.91,21.559,0.3435,3.7071
07-07-19 06:00,37.23,25.87,22.413,27.9,54.2999
07-07-19 07:00,36.93,26.94,24.086,109.5084,112.683
07-07-19 08:00,36.81,28.57,26.017,213.0701,154.5325
07-07-19 09:00,36.91,29.75,27.662,340.6583,178.2179
07-07-19 10:00,39.19,30.65,29.074,485.1094,182.0917
07-07-19 11:00,38.54,31.32,30.176,570.6252,193.5779
07-07-19 12:00,37.71,31.46,30.922,571.3966,220.0142
07-07-19 13:00,37.69,31.02,31.377,554.1946,233.7
07-07-19 14:00,35.95,30.84,31.541,500.7575,239.1179
07-07-19 15:00,36.47,30.92,31.483,430.5863,230.5669
07-07-19 16:00,40.47,31.45,31.183,329.8205,215.2416
